user,item,rating,sentiment,help_user,value,help_sentiment,helped_sim
136,196,4,wi:+1 scenes:+1 screen:+1 dolby:+1 character:-1 moments:-1 scenes:-1 </endperson3994>,</endperson3994>,</endperson3994>,</endperson3994>, </endperson3994>
136,209,4, </endperson3995>,318</endperson3995>,4</endperson3995>,actor:+1 movie:+1 character:-1 movie:-1 </endperson3995>,0.19362676161569947 </endperson3995>
137,370,5, </endperson3996>,409</endperson3996>,3</endperson3996>,screen:+1 </endperson3996>,0.36269207212164134 </endperson3996>
137,872,4, </endperson3997>,171</endperson3997>,4</endperson3997>, </endperson3997>,0.44431510081875303 </endperson3997>
137,638,5, </endperson3998>,</endperson3998>,</endperson3998>,</endperson3998>, </endperson3998>
137,1095,5,comedy:+1 </endperson3999>,</endperson3999>,</endperson3999>,</endperson3999>, </endperson3999>
137,1091,5,moments:+1 charm:-1 </endperson4000>,329</endperson4000>,5</endperson4000>,character:-1 isnt:-1 slob:-1 </endperson4000>,0.5568922813545968 </endperson4000>
137,1092,5,moments:+1 isnt:-1 </endperson4001>,</endperson4001>,</endperson4001>,</endperson4001>, </endperson4001>
137,1093,5, </endperson4002>,</endperson4002>,</endperson4002>,</endperson4002>, </endperson4002>
137,1094,5,snothing:-1 </endperson4003>,</endperson4003>,</endperson4003>,</endperson4003>, </endperson4003>
137,131,4,screen:+1 movie:-1 </endperson4004>,</endperson4004>,</endperson4004>,</endperson4004>, </endperson4004>
137,279,4, </endperson4005>,</endperson4005>,</endperson4005>,</endperson4005>, </endperson4005>
137,73,5,films:+1 scenes:+1 </endperson4006>,</endperson4006>,</endperson4006>,</endperson4006>, </endperson4006>
137,1147,5,films:-1 viewers:-1 </endperson4007>,</endperson4007>,</endperson4007>,</endperson4007>, </endperson4007>
137,2,5,character:+1 moving:+1 character:-1 </endperson4008>,</endperson4008>,</endperson4008>,</endperson4008>, </endperson4008>
137,115,4,character:-1 </endperson4009>,</endperson4009>,</endperson4009>,</endperson4009>, </endperson4009>
137,134,5,character:+1 isnt:+1 watch:+1 </endperson4010>,</endperson4010>,</endperson4010>,</endperson4010>, </endperson4010>
137,991,5,character:-1 </endperson4011>,</endperson4011>,</endperson4011>,</endperson4011>, </endperson4011>
137,919,4,character:-1 </endperson4012>,37</endperson4012>,3</endperson4012>, </endperson4012>,0.0 </endperson4012>
137,105,3,soundtrack:+1 hero:+1 villain:-1 </endperson4013>,239</endperson4013>,4</endperson4013>,soundtrack:+1 character:+1 scenes:+1 films:-1 character:-1 </endperson4013>,0.11300436053901364 </endperson4013>
138,1209,5,performance:+1 comedy:+1 performances:+1 character:-1 </endperson4014>,</endperson4014>,</endperson4014>,</endperson4014>, </endperson4014>
138,794,4,character:-1 </endperson4015>,704</endperson4015>,4</endperson4015>,character:+1 movie:+1 isnt:+1 movie:-1 </endperson4015>,0.4925926187696241 </endperson4015>
138,579,3, </endperson4016>,</endperson4016>,</endperson4016>,</endperson4016>, </endperson4016>
138,580,5, </endperson4017>,</endperson4017>,</endperson4017>,</endperson4017>, </endperson4017>
138,596,5,films:+1 character:+1 performance:+1 characters:+1 </endperson4018>,</endperson4018>,</endperson4018>,</endperson4018>, </endperson4018>
138,332,5, </endperson4019>,</endperson4019>,</endperson4019>,</endperson4019>, </endperson4019>
138,342,5,performance:+1 performance:-1 </endperson4020>,</endperson4020>,</endperson4020>,</endperson4020>, </endperson4020>
138,223,4,character:+1 performance:+1 character:-1 </endperson4021>,</endperson4021>,</endperson4021>,</endperson4021>, </endperson4021>
138,139,4, </endperson4022>,</endperson4022>,</endperson4022>,</endperson4022>, </endperson4022>
138,232,5,films:+1 performance:+1 performances:+1 acting:+1 acting:-1 </endperson4023>,</endperson4023>,</endperson4023>,</endperson4023>, </endperson4023>
138,781,4,performance:+1 specialeffects:+1 acting:+1 </endperson4024>,14</endperson4024>,4</endperson4024>,movies:+1 specialeffects:+1 isnt:-1 </endperson4024>,0.6252206580023406 </endperson4024>
138,628,4,performance:+1 performance:-1 </endperson4025>,</endperson4025>,</endperson4025>,</endperson4025>, </endperson4025>
138,208,3, </endperson4026>,</endperson4026>,</endperson4026>,</endperson4026>, </endperson4026>
138,996,5, </endperson4027>,</endperson4027>,</endperson4027>,</endperson4027>, </endperson4027>
138,243,4,character:+1 storyline:+1 directing:+1 acting:+1 movies:-1 </endperson4028>,</endperson4028>,</endperson4028>,</endperson4028>, </endperson4028>
138,1160,5,scenes:+1 </endperson4029>,</endperson4029>,</endperson4029>,</endperson4029>, </endperson4029>
138,787,5, </endperson4030>,14</endperson4030>,4</endperson4030>,character:+1 isnt:+1 isnt:-1 </endperson4030>,0.6252206580023406 </endperson4030>
138,910,5, </endperson4031>,</endperson4031>,</endperson4031>,</endperson4031>, </endperson4031>
138,1210,4,dolby:+1 </endperson4032>,</endperson4032>,</endperson4032>,</endperson4032>, </endperson4032>
138,366,5,dolby:+1 </endperson4033>,</endperson4033>,</endperson4033>,</endperson4033>, </endperson4033>
139,146,4,cast:+1 character:+1 acting:+1 character:-1 </endperson4034>,8</endperson4034>,4</endperson4034>,films:+1 actionscenes:+1 character:-1 </endperson4034>,0.42717723240411654 </endperson4034>
139,122,4,moments:-1 </endperson4035>,</endperson4035>,</endperson4035>,</endperson4035>, </endperson4035>
139,1034,5,scene:-1 </endperson4036>,</endperson4036>,</endperson4036>,</endperson4036>, </endperson4036>
139,622,5,moving:-1 </endperson4037>,</endperson4037>,</endperson4037>,</endperson4037>, </endperson4037>
139,855,5, </endperson4038>,</endperson4038>,</endperson4038>,</endperson4038>, </endperson4038>
139,1002,5,romance:+1 films:+1 </endperson4039>,280</endperson4039>,5</endperson4039>,movies:+1 </endperson4039>,0.1466392042963771 </endperson4039>
139,1119,4,watch:-1 </endperson4040>,191</endperson4040>,4</endperson4040>, </endperson4040>,0.32600255025654135 </endperson4040>
139,590,3,character:-1 </endperson4041>,</endperson4041>,</endperson4041>,</endperson4041>, </endperson4041>
139,1187,5,character:+1 movie:+1 </endperson4042>,</endperson4042>,</endperson4042>,</endperson4042>, </endperson4042>
139,1211,4,cast:+1 character:-1 </endperson4043>,</endperson4043>,</endperson4043>,</endperson4043>, </endperson4043>
139,297,5,character:-1 </endperson4044>,</endperson4044>,</endperson4044>,</endperson4044>, </endperson4044>
139,130,5,script:+1 </endperson4045>,</endperson4045>,</endperson4045>,</endperson4045>, </endperson4045>
139,239,5,character:-1 </endperson4046>,</endperson4046>,</endperson4046>,</endperson4046>, </endperson4046>
140,84,1,mom:+1 </endperson4047>,</endperson4047>,</endperson4047>,</endperson4047>, </endperson4047>
140,101,1,character:-1 </endperson4048>,</endperson4048>,</endperson4048>,</endperson4048>, </endperson4048>
140,199,5, </endperson4049>,324</endperson4049>,4</endperson4049>,sons:-1 </endperson4049>,0.3260747271035358 </endperson4049>
140,213,5,character:-1 </endperson4050>,</endperson4050>,</endperson4050>,</endperson4050>, </endperson4050>
140,198,2,character:-1 scenes:-1 </endperson4051>,</endperson4051>,</endperson4051>,</endperson4051>, </endperson4051>
140,841,5, </endperson4052>,</endperson4052>,</endperson4052>,</endperson4052>, </endperson4052>
140,982,5,actors:+1 baddie:+1 films:-1 </endperson4053>,</endperson4053>,</endperson4053>,</endperson4053>, </endperson4053>
140,397,4, </endperson4054>,144</endperson4054>,4</endperson4054>,charm:+1 watch:-1 scene:-1 </endperson4054>,0.17168943030638684 </endperson4054>
141,624,2,character:+1 character:-1 moments:-1 </endperson4055>,</endperson4055>,</endperson4055>,</endperson4055>, </endperson4055>
141,984,1,character:-1 </endperson4056>,</endperson4056>,</endperson4056>,</endperson4056>, </endperson4056>
141,198,3,moments:+1 watch:-1 </endperson4057>,</endperson4057>,</endperson4057>,</endperson4057>, </endperson4057>
141,101,1,actor:+1 cast:-1 character:-1 movie:-1 comedy:-1 plotline:-1 </endperson4058>,282</endperson4058>,4</endperson4058>,cast:+1 acting:-1 </endperson4058>,0.2561754665467926 </endperson4058>
141,149,3,chemistry:+1 films:+1 </endperson4059>,144;;;;308</endperson4059>,4;;;;4</endperson4059>,films:+1 scenes:+1 films:-1 reviews:-1 watch:-1 scenes:-1 slife:-1 ;;;;rating:+1 </endperson4059>,0.34257241326068133;;;;0.42854759899228756 </endperson4059>
141,777,4,comedy:+1 watch:-1 </endperson4060>,13</endperson4060>,3</endperson4060>,actor:+1 </endperson4060>,0.43361293117814603 </endperson4060>
141,645,3,character:+1 watch:-1 scenes:-1 </endperson4061>,</endperson4061>,</endperson4061>,</endperson4061>, </endperson4061>
141,224,4,comedy:+1 comedy:-1 </endperson4062>,</endperson4062>,</endperson4062>,</endperson4062>, </endperson4062>
141,599,3,moments:-1 </endperson4063>,</endperson4063>,</endperson4063>,</endperson4063>, </endperson4063>
141,1212,4,cast:+1 character:+1 scenes:-1 </endperson4064>,144</endperson4064>,4</endperson4064>,performance:+1 comedy:+1 performances:+1 swork:-1 </endperson4064>,0.34257241326068133 </endperson4064>
141,117,5,performance:+1 character:-1 </endperson4065>,</endperson4065>,</endperson4065>,</endperson4065>, </endperson4065>
141,641,5,plot:-1 scenes:-1 </endperson4066>,</endperson4066>,</endperson4066>,</endperson4066>, </endperson4066>
141,647,4,character:+1 humour:-1 </endperson4067>,</endperson4067>,</endperson4067>,</endperson4067>, </endperson4067>
141,114,3,isnt:+1 </endperson4068>,</endperson4068>,</endperson4068>,</endperson4068>, </endperson4068>
141,899,3,isnt:+1 script:+1 </endperson4069>,147</endperson4069>,4</endperson4069>,performances:+1 character:-1 scenes:-1 </endperson4069>,0.29147690647815927 </endperson4069>
141,211,5,moments:-1 </endperson4070>,</endperson4070>,</endperson4070>,</endperson4070>, </endperson4070>
141,694,4,scenes:+1 movie:-1 sexreferences:-1 </endperson4071>,594</endperson4071>,4</endperson4071>,performances:+1 character:-1 </endperson4071>,0.3418064775032059 </endperson4071>
141,1213,4,character:+1 character:-1 </endperson4072>,</endperson4072>,</endperson4072>,</endperson4072>, </endperson4072>
142,772,5,prince:+1 movie:-1 </endperson4073>,</endperson4073>,</endperson4073>,</endperson4073>, </endperson4073>
142,883,5,movie:+1 scenes:+1 </endperson4074>,</endperson4074>,</endperson4074>,</endperson4074>, </endperson4074>
142,340,5, </endperson4075>,</endperson4075>,</endperson4075>,</endperson4075>, </endperson4075>
142,722,5,movie:+1 movie:-1 </endperson4076>,</endperson4076>,</endperson4076>,</endperson4076>, </endperson4076>
142,204,5,movie:+1 </endperson4077>,</endperson4077>,</endperson4077>,</endperson4077>, </endperson4077>
142,209,5,movie:-1 </endperson4078>,</endperson4078>,</endperson4078>,</endperson4078>, </endperson4078>
142,335,5, </endperson4079>,</endperson4079>,</endperson4079>,</endperson4079>, </endperson4079>
142,598,5, </endperson4080>,</endperson4080>,</endperson4080>,</endperson4080>, </endperson4080>
143,896,4,audiocommentary:+1 subtitles:+1 star:+1 scenes:+1 </endperson4081>,90;;;;144</endperson4081>,4;;;;4</endperson4081>,character:-1 scenes:-1 ;;;;actresses:+1 character:+1 humour:+1 </endperson4081>,0.3999390348058227;;;;0.3732732450772631 </endperson4081>
143,426,4,movie:+1 romance:-1 </endperson4082>,308</endperson4082>,4</endperson4082>,movie:+1 plot:+1 plot:-1 </endperson4082>,0.44760827876537856 </endperson4082>
143,762,1,films:-1 </endperson4083>,11;;;;96;;;;130;;;;144;;;;176;;;;179;;;;219</endperson4083>,4;;;;4;;;;4;;;;3;;;;4;;;;4;;;;4</endperson4083>,movie:+1 scenes:+1 explosions:+1 teaser:-1 ;;;;plot:+1 ;;;;scenes:+1 ;;;;actionsequences:+1 ;;;; ;;;;comedy:+1 scenes:+1 ;;;;isnt:+1 </endperson4083>,0.4882216425859103;;;;0.36920508899291327;;;;0.4782667185768168;;;;0.3732732450772631;;;;0.20073643019616272;;;;0.44308681916794035;;;;0.613655032010874 </endperson4083>
143,1214,4,character:-1 hit:-1 </endperson4084>,174;;;;179</endperson4084>,4;;;;3</endperson4084>, ;;;; </endperson4084>,0.2934471024127657;;;;0.44308681916794035 </endperson4084>
143,657,3,storyline:+1 character:-1 </endperson4085>,123;;;;318;;;;398;;;;504</endperson4085>,4;;;;4;;;;4;;;;4</endperson4085>,movie:+1 ;;;;movie:+1 character:-1 movie:-1 ;;;;actors:+1 films:+1 comedy:+1 snothing:+1 ;;;;scenes:+1 watch:-1 </endperson4085>,0.5487172000912784;;;;0.47745518345708904;;;;0.5202340508337667;;;;0.3993475908055686 </endperson4085>
143,1050,4, </endperson4086>,</endperson4086>,</endperson4086>,</endperson4086>, </endperson4086>
143,176,5, </endperson4087>,</endperson4087>,</endperson4087>,</endperson4087>, </endperson4087>
143,119,4,actress:+1 </endperson4088>,67;;;;277;;;;281</endperson4088>,4;;;;3;;;;4</endperson4088>,movies:+1 budget:-1 ;;;;films:+1 watcher:-1 character:-1 scene:-1 ;;;;actor:+1 </endperson4088>,0.14662519935897278;;;;0.17957846093167118;;;;0.37546081171345913 </endperson4088>
143,569,3,watch:+1 snothing:+1 </endperson4089>,</endperson4089>,</endperson4089>,</endperson4089>, </endperson4089>
143,75,3, </endperson4090>,0;;;;147</endperson4090>,4;;;;4</endperson4090>,performance:+1 isnt:+1 character:-1 ;;;;character:+1 performance:+1 script:+1 isnt:-1 </endperson4090>,0.4967398444341533;;;;0.35929898178154884 </endperson4090>
143,1215,2,scene:+1 scenes:-1 </endperson4091>,</endperson4091>,</endperson4091>,</endperson4091>, </endperson4091>
144,165,5, </endperson4092>,0;;;;280;;;;538</endperson4092>,4;;;;3;;;;4</endperson4092>,someones:+1 trademark:+1 ;;;; ;;;; </endperson4092>,0.2276119843604818;;;;0.35348297332874656;;;;0.0 </endperson4092>
144,13,4,films:+1 actionsequences:+1 films:-1 credits:-1 </endperson4093>,280;;;;281</endperson4093>,4;;;;4</endperson4093>,movie:+1 ;;;;films:+1 scenes:+1 scene:-1 </endperson4093>,0.35348297332874656;;;;0.19553040106771635 </endperson4093>
144,128,4,actors:+1 performance:+1 isnt:-1 </endperson4094>,151</endperson4094>,4</endperson4094>,cast:+1 character:+1 character:-1 </endperson4094>,0.27161918281518993 </endperson4094>
144,1187,4,films:+1 performance:+1 comedy:+1 character:-1 performance:-1 comedy:-1 </endperson4095>,129;;;;139;;;;465</endperson4095>,4;;;;4;;;;4</endperson4095>,niggles:-1 ;;;;character:+1 movie:+1 ;;;;script:+1 </endperson4095>,0.0;;;;0.1800961458462207;;;;0.20381954617590559 </endperson4095>
144,398,3,scenes:+1 performances:+1 scene:+1 </endperson4096>,324</endperson4096>,4</endperson4096>,films:+1 actress:+1 wi:+1 movie:+1 </endperson4096>,0.23781645697697562 </endperson4096>
144,904,3,moments:+1 star:+1 plot:+1 humour:+1 scenes:+1 chemistry:-1 moments:-1 plot:-1 </endperson4097>,133</endperson4097>,4</endperson4097>, </endperson4097>,0.0 </endperson4097>
144,353,5,movie:+1 acting:+1 character:-1 </endperson4098>,</endperson4098>,</endperson4098>,</endperson4098>, </endperson4098>
144,232,4,movies:+1 films:+1 movie:+1 specialeffects:+1 films:-1 </endperson4099>,13</endperson4099>,3</endperson4099>,acting:+1 </endperson4099>,0.33686373072616727 </endperson4099>
144,338,4,films:+1 scenes:+1 films:-1 character:-1 watch:-1 </endperson4100>,</endperson4100>,</endperson4100>,</endperson4100>, </endperson4100>
144,117,3,character:+1 performance:+1 character:-1 performance:-1 guys:-1 </endperson4101>,0;;;;141;;;;220</endperson4101>,4;;;;4;;;;4</endperson4101>,performance:+1 isnt:+1 ending:-1 isnt:-1 watch:-1 ;;;;performance:+1 character:-1 ;;;;performance:+1 </endperson4101>,0.2276119843604818;;;;0.34257241326068133;;;;0.16265092268642511 </endperson4101>
144,666,3,performance:+1 films:-1 character:-1 watch:-1 performances:-1 </endperson4102>,123;;;;129;;;;151;;;;465;;;;504</endperson4102>,4;;;;4;;;;4;;;;4;;;;2</endperson4102>,wi:+1 movie:+1 plot:+1 character:-1 ;;;;plot:+1 mothers:+1 romance:-1 ;;;;isnt:+1 screenplay:+1 isnt:-1 ;;;;comedy:+1 genre:+1 character:-1 ;;;; </endperson4102>,0.3874177617698227;;;;0.0;;;;0.27161918281518993;;;;0.20381954617590559;;;;0.0 </endperson4102>
144,603,4,films:+1 character:+1 moments:-1 twists:-1 </endperson4103>,</endperson4103>,</endperson4103>,</endperson4103>, </endperson4103>
144,157,3,chemistry:+1 genre:+1 </endperson4104>,0;;;;285</endperson4104>,4;;;;4</endperson4104>,watch:-1 ;;;;scenes:-1 </endperson4104>,0.2276119843604818;;;;0.23668547314260524 </endperson4104>
144,633,3,scenes:+1 scene:+1 screen:-1 </endperson4105>,8;;;;61;;;;465</endperson4105>,4;;;;3;;;;4</endperson4105>,characters:+1 character:-1 tanything:-1 ;;;;movie:+1 ;;;;movie:+1 score:-1 character:-1 performances:-1 </endperson4105>,0.31174586870666;;;;0.4745969761760924;;;;0.20381954617590559 </endperson4105>
144,154,4,films:+1 movie:+1 </endperson4106>,0;;;;421;;;;758</endperson4106>,4;;;;4;;;;4</endperson4106>,performance:+1 ;;;;actors:+1 performance:+1 star:+1 movie:+1 ;;;;movies:+1 actress:+1 movie:+1 humour:+1 movie:-1 humour:-1 </endperson4106>,0.2276119843604818;;;;0.3117598519618481;;;;0.27606912673567363 </endperson4106>
144,665,4,comedies:+1 soundtrack:+1 laughs:+1 </endperson4107>,60</endperson4107>,4</endperson4107>, </endperson4107>,0.5 </endperson4107>
144,982,2,character:+1 performances:+1 plot:-1 </endperson4108>,</endperson4108>,</endperson4108>,</endperson4108>, </endperson4108>
144,649,2,character:+1 character:-1 plot:-1 </endperson4109>,92;;;;132;;;;190;;;;322</endperson4109>,4;;;;4;;;;3;;;;4</endperson4109>,scenes:+1 ;;;;script:+1 character:-1 script:-1 ;;;;films:-1 ;;;;movies:+1 character:+1 movie:+1 movies:-1 </endperson4109>,0.2978805347742697;;;;0.41151526819835116;;;;0.0;;;;0.48930012929287736 </endperson4109>
144,1150,4,films:+1 soundtrack:+1 leatherjacket:+1 comedy:-1 performances:-1 acting:-1 </endperson4110>,501</endperson4110>,3</endperson4110>, </endperson4110>,0.0 </endperson4110>
