user,item,helped_rating,rating,sentiment,hu_sentiment
136,0:71,4,4,performance:+1 isnt:+1 character:-1 scenes:-1 </endperson4210>,performance:+1 isnt:+1 character:-1 scenes:-1 </endperson4210>
136,131:71,4,3,movie:+1 </endperson4211>,</endperson4211>
85,340:966,4,5,wi:+1 movie:-1 </endperson4212>,wi:+1 movie:-1 </endperson4212>
123,189:489,4,4,films:+1 comedy:-1 </endperson4213>,films:+1 comedy:-1 </endperson4213>
123,783:489,3,4,character:+1 performances:+1 </endperson4214>,</endperson4214>
197,21:840,3,3, </endperson4215>, </endperson4215>
89,26:855,4,2,performance:-1 </endperson4216>,performance:-1 </endperson4216>
89,254:855,4,4, </endperson4217>,</endperson4217>
496,1:229,3,2, </endperson4218>, </endperson4218>
99,103:64,5,4,movie:+1 character:-1 </endperson4219>,movie:+1 character:-1 </endperson4219>
99,465:64,4,3,fare:+1 actors:+1 character:-1 moments:-1 turns:-1 </endperson4220>,</endperson4220>
99,488:64,4,2,scenes:-1 </endperson4221>,</endperson4221>
7,0:59,4,3,snothing:+1 storyline:-1 </endperson4222>,snothing:+1 storyline:-1 </endperson4222>
7,8:59,4,3,movie:+1 </endperson4223>,</endperson4223>
7,67:59,5,1,movies:+1 movies:-1 films:-1 </endperson4224>,</endperson4224>
7,306:59,4,3, </endperson4225>,</endperson4225>
7,465:59,4,4,isnt:+1 isnt:-1 humour:-1 </endperson4226>,</endperson4226>
220,230:211,4,3,character:+1 plot:-1 </endperson4227>,character:+1 plot:-1 </endperson4227>
147,38:694,4,4,isnt:+1 </endperson4228>,isnt:+1 </endperson4228>
147,488:694,4,2,comedy:+1 acting:+1 plot:-1 </endperson4229>,</endperson4229>
378,353:928,4,5,watch:-1 </endperson4230>,watch:-1 </endperson4230>
315,7:642,4,4,mutants:-1 </endperson4231>,mutants:-1 </endperson4231>
315,316:642,4,5,movie:+1 specialeffects:+1 </endperson4232>,</endperson4232>
315,460:642,4,5,actor:+1 movie:+1 performances:+1 </endperson4233>,</endperson4233>
8,407:144,4,5, </endperson4234>, </endperson4234>
318,123:551,4,4,chemistry:+1 actor:+1 comedy:+1 performances:+1 comedy:-1 </endperson4235>,chemistry:+1 actor:+1 comedy:+1 performances:+1 comedy:-1 </endperson4235>
465,308:17,4,4,movie:+1 character:-1 performance:-1 </endperson4236>,movie:+1 character:-1 performance:-1 </endperson4236>
262,268:1317,4,4,character:+1 </endperson4237>,character:+1 </endperson4237>
262,525:1317,4,4, </endperson4238>,</endperson4238>
262,666:1317,3,5, </endperson4239>,</endperson4239>
7,18:255,4,4,isnt:+1 </endperson4240>,isnt:+1 </endperson4240>
7,103:255,4,3,movie:+1 acting:+1 isnt:-1 </endperson4241>,</endperson4241>
7,123:255,4,5,movie:+1 isnt:+1 character:-1 credits:-1 </endperson4242>,</endperson4242>
7,508:255,4,4, </endperson4243>,</endperson4243>
69,88:521,4,4,backstories:+1 </endperson4244>,backstories:+1 </endperson4244>
69,398:521,4,5,actor:+1 character:+1 comedy:+1 scenes:+1 acting:+1 character:-1 performances:-1 </endperson4245>,</endperson4245>
69,465:521,4,4, </endperson4246>,</endperson4246>
9,67:740,4,4, </endperson4247>, </endperson4247>
9,191:740,4,3,character:+1 audiences:+1 character:-1 scenery:-1 </endperson4248>,</endperson4248>
9,323:740,4,3, </endperson4249>,</endperson4249>
9,401:740,4,3,actors:-1 </endperson4250>,</endperson4250>
9,433:740,4,3,films:+1 receptionist:+1 plot:+1 humour:-1 </endperson4251>,</endperson4251>
9,488:740,4,4,character:-1 </endperson4252>,</endperson4252>
9,539:740,2,1,films:-1 character:-1 </endperson4253>,</endperson4253>
9,704:740,3,2,isnt:-1 </endperson4254>,</endperson4254>
9,758:740,3,5,movie:-1 </endperson4255>,</endperson4255>
497,196:901,4,5,performance:+1 </endperson4256>,performance:+1 </endperson4256>
224,652:728,4,5,movies:+1 soundtrack:+1 actors:+1 wi:+1 </endperson4257>,movies:+1 soundtrack:+1 actors:+1 wi:+1 </endperson4257>
261,268:461,4,5,movies:+1 actor:+1 arent:+1 movie:+1 plot:+1 specialeffects:+1 acting:+1 reviews:-1 </endperson4258>,movies:+1 actor:+1 arent:+1 movie:+1 plot:+1 specialeffects:+1 acting:+1 reviews:-1 </endperson4258>
409,78:634,4,5,acting:+1 </endperson4259>,acting:+1 </endperson4259>
233,39:926,3,4, </endperson4260>, </endperson4260>
233,475:926,4,3,housewife:+1 acting:+1 performance:-1 </endperson4261>,</endperson4261>
0,187:41,4,3,films:+1 </endperson4262>,films:+1 </endperson4262>
0,399:41,4,1,films:+1 </endperson4263>,</endperson4263>
239,21:814,4,4,acting:+1 </endperson4264>,acting:+1 </endperson4264>
239,162:814,4,5,specialeffects:+1 </endperson4265>,</endperson4265>
239,215:814,4,5,credits:-1 </endperson4266>,</endperson4266>
239,227:814,4,5,characterisation:+1 acting:+1 </endperson4267>,</endperson4267>
239,228:814,4,5,films:-1 moments:-1 </endperson4268>,</endperson4268>
239,230:814,4,5,movie:+1 </endperson4269>,</endperson4269>
239,237:814,4,5,movie:+1 </endperson4270>,</endperson4270>
239,341:814,4,5,character:+1 scene:-1 </endperson4271>,</endperson4271>
239,347:814,4,5,stunt:+1 acting:+1 films:-1 scenes:-1 budget:-1 </endperson4272>,</endperson4272>
239,357:814,4,5,films:+1 specialeffects:+1 acting:+1 </endperson4273>,</endperson4273>
239,378:814,4,5,character:-1 </endperson4274>,</endperson4274>
239,525:814,4,5,character:-1 </endperson4275>,</endperson4275>
239,597:814,4,5, </endperson4276>,</endperson4276>
239,637:814,4,4, </endperson4277>,</endperson4277>
239,638:814,4,5,movie:-1 scenes:-1 accent:-1 </endperson4278>,</endperson4278>
239,675:814,4,5,movie:+1 isnt:+1 wizard:+1 movie:-1 </endperson4279>,</endperson4279>
720,238:408,4,5,script:+1 </endperson4280>,script:+1 </endperson4280>
151,9:736,5,4,cast:+1 films:+1 humour:-1 </endperson4281>,cast:+1 films:+1 humour:-1 </endperson4281>
151,103:736,4,3,character:+1 movie:+1 acting:+1 movie:-1 </endperson4282>,</endperson4282>
151,465:736,4,4, </endperson4283>,</endperson4283>
151,522:736,3,2,movie:-1 moving:-1 </endperson4284>,</endperson4284>
573,255:880,4,5, </endperson4285>, </endperson4285>
573,273:880,4,3,movie:+1 movie:-1 </endperson4286>,</endperson4286>
264,384:718,4,4,plot:+1 screenpresence:+1 acting:+1 </endperson4287>,plot:+1 screenpresence:+1 acting:+1 </endperson4287>
377,252:843,4,4,movie:+1 acting:+1 mummies:-1 </endperson4288>,movie:+1 acting:+1 mummies:-1 </endperson4288>
377,253:843,4,3,snothing:-1 </endperson4289>,</endperson4289>
377,629:843,4,4,movie:+1 character:-1 </endperson4290>,</endperson4290>
377,704:843,4,3,plot:-1 </endperson4291>,</endperson4291>
432,461:900,4,4,isnt:+1 </endperson4292>,isnt:+1 </endperson4292>
587,50:968,4,5, </endperson4293>, </endperson4293>
37,30:333,4,5,movie:-1 footage:-1 </endperson4294>,movie:-1 footage:-1 </endperson4294>
37,476:333,3,4, </endperson4295>,</endperson4295>
6,318:418,4,5,character:-1 isnt:-1 </endperson4296>,character:-1 isnt:-1 </endperson4296>
6,401:418,4,4, </endperson4297>,</endperson4297>
6,469:418,4,3,soundtrack:+1 movie:+1 character:-1 movie:-1 </endperson4298>,</endperson4298>
465,235:566,4,2,plot:-1 screen:-1 budget:-1 </endperson4299>,plot:-1 screen:-1 budget:-1 </endperson4299>
335,247:1298,4,5,movie:+1 movie:-1 </endperson4300>,movie:+1 movie:-1 </endperson4300>
67,89:144,4,5,actor:+1 directing:+1 </endperson4301>,actor:+1 directing:+1 </endperson4301>
67,105:144,4,4,performances:+1 </endperson4302>,</endperson4302>
67,407:144,4,5, </endperson4303>,</endperson4303>
144,280:13,4,3,movie:+1 </endperson4304>,movie:+1 </endperson4304>
144,281:13,4,5,films:+1 scenes:+1 scene:-1 </endperson4305>,</endperson4305>
328,814:506,3,4, </endperson4306>, </endperson4306>
219,10:381,4,1,films:+1 comics:+1 films:-1 </endperson4307>,films:+1 comics:+1 films:-1 </endperson4307>
491,661:1264,4,5, </endperson4308>, </endperson4308>
8,280:322,4,4,movie:+1 movie:-1 </endperson4309>,movie:+1 movie:-1 </endperson4309>
8,465:322,4,5,performance:+1 screenplay:+1 arent:-1 credits:-1 </endperson4310>,</endperson4310>
8,704:322,4,3,films:+1 visuals:+1 scenes:+1 </endperson4311>,</endperson4311>
151,3:330,4,4,movie:+1 acting:-1 </endperson4312>,movie:+1 acting:-1 </endperson4312>
151,30:330,4,4,scenes:+1 movie:-1 </endperson4313>,</endperson4313>
151,144:330,4,4,scenes:+1 performances:+1 </endperson4314>,</endperson4314>
151,147:330,4,4,chemistry:+1 acting:+1 plot:-1 </endperson4315>,</endperson4315>
151,278:330,4,5, </endperson4316>,</endperson4316>
151,299:330,4,5,moments:+1 viewers:-1 </endperson4317>,</endperson4317>
151,465:330,4,3,adventure:+1 movie:+1 actionmovie:-1 </endperson4318>,</endperson4318>
465,7:583,4,3,star:-1 bonus:-1 </endperson4319>,star:-1 bonus:-1 </endperson4319>
7,97:524,4,4,isnt:+1 </endperson4320>,isnt:+1 </endperson4320>
7,429:524,3,5,films:+1 character:-1 </endperson4321>,</endperson4321>
7,465:524,4,3,character:+1 loveinterest:+1 moments:-1 plot:-1 </endperson4322>,</endperson4322>
7,466:524,4,5,cast:+1 character:+1 </endperson4323>,</endperson4323>
141,144:1212,4,4,performance:+1 comedy:+1 performances:+1 swork:-1 </endperson4324>,performance:+1 comedy:+1 performances:+1 swork:-1 </endperson4324>
144,5:412,4,4,moments:-1 </endperson4325>,moments:-1 </endperson4325>
144,8:412,4,5,films:+1 performance:+1 script:+1 comedy:-1 </endperson4326>,</endperson4326>
144,285:412,4,5, </endperson4327>,</endperson4327>
3,582:339,3,5, </endperson4328>, </endperson4328>
8,7:465,4,4,acting:+1 </endperson4329>,acting:+1 </endperson4329>
8,63:465,4,4,movie:+1 manoeuvres:-1 </endperson4330>,</endperson4330>
8,187:465,4,2,isnt:+1 </endperson4331>,</endperson4331>
471,308:393,5,5,movie:+1 characters:+1 isnt:+1 character:-1 movie:-1 reviews:-1 </endperson4332>,movie:+1 characters:+1 isnt:+1 character:-1 movie:-1 reviews:-1 </endperson4332>
233,3:332,4,5,scenes:+1 </endperson4333>,scenes:+1 </endperson4333>
233,17:332,4,5,performance:+1 character:-1 </endperson4334>,</endperson4334>
233,627:332,2,4, </endperson4335>,</endperson4335>
308,99:428,4,4,character:-1 credits:-1 </endperson4336>,character:-1 credits:-1 </endperson4336>
308,288:428,4,4,zombie:+1 </endperson4337>,</endperson4337>
308,465:428,4,4,films:+1 horrorfans:+1 performances:+1 themepark:-1 character:-1 strings:-1 menace:-1 </endperson4338>,</endperson4338>
459,473:8,3,5, </endperson4339>, </endperson4339>
5,69:396,4,3, </endperson4340>, </endperson4340>
5,426:396,4,2, </endperson4341>,</endperson4341>
99,9:481,4,3,character:+1 scenes:+1 camera:-1 </endperson4342>,character:+1 scenes:+1 camera:-1 </endperson4342>
99,67:481,4,3,script:+1 </endperson4343>,</endperson4343>
152,376:1089,4,5, </endperson4344>, </endperson4344>
465,129:266,3,3,isnt:+1 </endperson4345>,isnt:+1 </endperson4345>
7,8:462,4,3,comedy:+1 movie:-1 director:-1 scenes:-1 </endperson4346>,comedy:+1 movie:-1 director:-1 scenes:-1 </endperson4346>
7,69:462,4,5,scene:+1 </endperson4347>,</endperson4347>
7,113:462,4,1,character:-1 </endperson4348>,</endperson4348>
7,187:462,4,4,character:+1 isnt:+1 acting:+1 </endperson4349>,</endperson4349>
7,306:462,4,3,actors:+1 acting:+1 actors:-1 comedy:-1 </endperson4350>,</endperson4350>
7,465:462,4,3,chemistry:+1 cast:+1 performance:+1 moments:+1 stringarrangements:+1 tfeel:-1 </endperson4351>,</endperson4351>
7,783:462,3,4,character:+1 </endperson4352>,</endperson4352>
306,318:531,4,5, </endperson4353>, </endperson4353>
306,459:531,4,4, </endperson4354>,</endperson4354>
306,466:531,4,4,character:+1 isnt:-1 </endperson4355>,</endperson4355>
1,166:199,4,5,films:+1 </endperson4356>,films:+1 </endperson4356>
1,196:199,4,5, </endperson4357>,</endperson4357>
1,211:199,4,5,character:-1 </endperson4358>,</endperson4358>
1,212:199,4,5, </endperson4359>,</endperson4359>
1,419:199,4,4,cast:+1 films:-1 </endperson4360>,</endperson4360>
1,449:199,4,4, </endperson4361>,</endperson4361>
1,478:199,3,4, </endperson4362>,</endperson4362>
1,557:199,3,5, </endperson4363>,</endperson4363>
223,744:830,4,5, </endperson4364>, </endperson4364>
290,11:487,4,4,scenes:+1 movie:-1 </endperson4365>,scenes:+1 movie:-1 </endperson4365>
290,67:487,4,4,movies:+1 films:-1 </endperson4366>,</endperson4366>
233,1:110,3,4, </endperson4367>, </endperson4367>
233,211:110,3,4, </endperson4368>,</endperson4368>
233,438:110,4,5,character:-1 comedy:-1 </endperson4369>,</endperson4369>
233,637:110,3,5,comedy:+1 </endperson4370>,</endperson4370>
97,185:1127,5,3, </endperson4371>, </endperson4371>
346,263:1333,4,5,budget:-1 </endperson4372>,budget:-1 </endperson4372>
394,144:1081,4,4,movie:+1 character:-1 movie:-1 watch:-1 scenes:-1 </endperson4373>,movie:+1 character:-1 movie:-1 watch:-1 scenes:-1 </endperson4373>
267,259:1135,4,5,vampire:+1 </endperson4374>,vampire:+1 </endperson4374>
681,817:689,4,5, </endperson4375>, </endperson4375>
500,5:409,4,5,performance:-1 watch:-1 </endperson4376>,performance:-1 watch:-1 </endperson4376>
500,501:409,3,5,ending:+1 movie:+1 watch:-1 </endperson4377>,</endperson4377>
598,361:1325,4,1,cast:-1 </endperson4378>,cast:-1 </endperson4378>
144,689:1219,4,5,actors:+1 films:+1 moments:-1 </endperson4379>,actors:+1 films:+1 moments:-1 </endperson4379>
144,829:1219,2,5,storyline:+1 </endperson4380>,</endperson4380>
469,190:418,4,3,watch:-1 scene:-1 </endperson4381>,watch:-1 scene:-1 </endperson4381>
0,5:39,4,5, </endperson4382>, </endperson4382>
0,67:39,4,3,bourgeois:+1 actresses:+1 wi:+1 </endperson4383>,</endperson4383>
0,313:39,3,5,wasnt:-1 </endperson4384>,</endperson4384>
0,465:39,4,3,isnt:+1 woodwinds:-1 </endperson4385>,</endperson4385>
111,179:107,4,5, </endperson4386>, </endperson4386>
310,5:402,4,5, </endperson4387>, </endperson4387>
310,7:402,4,4,musicvideo:+1 </endperson4388>,</endperson4388>
8,499:530,3,3,plot:+1 isnt:+1 performances:+1 films:-1 watch:-1 </endperson4389>,plot:+1 isnt:+1 performances:+1 films:-1 watch:-1 </endperson4389>
137,409:370,3,5,screen:+1 </endperson4390>,screen:+1 </endperson4390>
229,265:220,4,4,scene:+1 </endperson4391>,scene:+1 </endperson4391>
625,732:485,4,5, </endperson4392>, </endperson4392>
453,12:772,4,5,movie:+1 scenes:+1 screen:+1 movie:-1 </endperson4393>,movie:+1 scenes:+1 screen:+1 movie:-1 </endperson4393>
453,332:772,4,5,character:-1 </endperson4394>,</endperson4394>
453,419:772,4,4, </endperson4395>,</endperson4395>
453,465:772,4,4,character:+1 heist:+1 </endperson4396>,</endperson4396>
262,240:810,4,3,hero:+1 </endperson4397>,hero:+1 </endperson4397>
262,264:810,4,4, </endperson4398>,</endperson4398>
262,268:810,4,3, </endperson4399>,</endperson4399>
262,270:810,4,3,acting:+1 </endperson4400>,</endperson4400>
262,825:810,4,4,films:+1 films:-1 </endperson4401>,</endperson4401>
491,23:852,4,4, </endperson4402>, </endperson4402>
110,84:32,4,4, </endperson4403>, </endperson4403>
110,312:32,4,2,storyline:-1 </endperson4404>,</endperson4404>
110,460:32,4,5, </endperson4405>,</endperson4405>
238,573:213,4,5,star:+1 </endperson4406>,star:+1 </endperson4406>
238,639:213,4,5,lovestory:+1 </endperson4407>,</endperson4407>
445,136:773,4,4,subtitles:+1 character:+1 screen:+1 </endperson4408>,subtitles:+1 character:+1 screen:+1 </endperson4408>
361,632:1021,2,4, </endperson4409>, </endperson4409>
384,223:1295,4,4, </endperson4410>, </endperson4410>
384,233:1295,4,5,directing:+1 movie:-1 </endperson4411>,</endperson4411>
384,628:1295,3,4,scenes:-1 </endperson4412>,</endperson4412>
384,637:1295,2,5,character:-1 scene:-1 </endperson4413>,</endperson4413>
384,677:1295,3,4, </endperson4414>,</endperson4414>
384,704:1295,4,4,actors:+1 isnt:+1 </endperson4415>,</endperson4415>
384,737:1295,4,5,specialeffects:+1 </endperson4416>,</endperson4416>
384,742:1295,2,4,films:+1 </endperson4417>,</endperson4417>
384,770:1295,3,5,performance:+1 scenes:-1 </endperson4418>,</endperson4418>
625,774:711,2,4, </endperson4419>, </endperson4419>
625,804:711,4,5, </endperson4420>,</endperson4420>
438,351:236,4,5,cast:+1 character:+1 scenes:+1 </endperson4421>,cast:+1 character:+1 scenes:+1 </endperson4421>
438,361:236,4,5,everyones:-1 budget:-1 </endperson4422>,</endperson4422>
225,1:209,4,5,films:-1 </endperson4423>,films:-1 </endperson4423>
225,214:209,4,5,director:-1 </endperson4424>,</endperson4424>
497,86:1108,4,4, </endperson4425>, </endperson4425>
497,101:1108,4,5,movie:+1 character:-1 </endperson4426>,</endperson4426>
497,488:1108,4,5, </endperson4427>,</endperson4427>
7,112:377,4,4,movie:+1 </endperson4428>,movie:+1 </endperson4428>
7,134:377,3,5, </endperson4429>,</endperson4429>
7,301:377,3,4,movie:-1 </endperson4430>,</endperson4430>
7,434:377,3,5,animation:+1 </endperson4431>,</endperson4431>
7,499:377,2,4,scenes:-1 </endperson4432>,</endperson4432>
7,506:377,3,4,star:+1 </endperson4433>,</endperson4433>
48,50:960,4,5,movie:+1 </endperson4434>,movie:+1 </endperson4434>
364,832:874,4,5,director:+1 </endperson4435>,director:+1 </endperson4435>
308,96:1060,4,1,character:+1 humour:+1 films:-1 stares:-1 </endperson4436>,character:+1 humour:+1 films:-1 stares:-1 </endperson4436>
7,5:398,4,4,actors:+1 performance:+1 moments:-1 </endperson4437>,actors:+1 performance:+1 moments:-1 </endperson4437>
7,459:398,4,5,films:-1 humour:-1 </endperson4438>,</endperson4438>
123,78:501,3,4, </endperson4439>, </endperson4439>
306,318:517,4,5,movie:+1 character:-1 </endperson4440>,movie:+1 character:-1 </endperson4440>
306,459:517,4,4,script:+1 scenes:-1 </endperson4441>,</endperson4441>
1,199:209,3,5,character:+1 </endperson4442>,character:+1 </endperson4442>
1,211:209,4,4,fans:+1 scenes:-1 </endperson4443>,</endperson4443>
1,214:209,4,5,director:-1 </endperson4444>,</endperson4444>
1,220:209,4,2,character:+1 character:-1 </endperson4445>,</endperson4445>
1,225:209,4,5,actors:+1 plot:-1 </endperson4446>,</endperson4446>
1,243:209,4,5,plot:+1 casting:+1 plot:-1 </endperson4447>,</endperson4447>
1,361:209,4,4,films:+1 performance:+1 movie:+1 audiences:+1 character:-1 </endperson4448>,</endperson4448>
1,362:209,4,5,movie:+1 moments:-1 </endperson4449>,</endperson4449>
1,409:209,4,5,star:+1 </endperson4450>,</endperson4450>
1,420:209,4,5,acting:+1 </endperson4451>,</endperson4451>
1,433:209,3,5,character:+1 </endperson4452>,</endperson4452>
1,453:209,4,2,script:-1 </endperson4453>,</endperson4453>
1,527:209,4,5,films:+1 director:+1 credits:-1 </endperson4454>,</endperson4454>
1,704:209,4,3,movie:+1 </endperson4455>,</endperson4455>
1,707:209,4,4,character:+1 </endperson4456>,</endperson4456>
1,811:209,2,4, </endperson4457>,</endperson4457>
755,230:846,3,5,movie:+1 character:-1 moments:-1 movie:-1 </endperson4458>,movie:+1 character:-1 moments:-1 movie:-1 </endperson4458>
421,368:1236,4,5,plot:+1 scenes:+1 acting:+1 </endperson4459>,plot:+1 scenes:+1 acting:+1 </endperson4459>
433,96:560,4,4,pace:-1 </endperson4460>,pace:-1 </endperson4460>
433,97:560,4,5,broadway:-1 </endperson4461>,</endperson4461>
122,7:484,4,4,moments:-1 sexreferences:-1 </endperson4462>,moments:-1 sexreferences:-1 </endperson4462>
122,8:484,4,4,movie:+1 movie:-1 </endperson4463>,</endperson4463>
122,101:484,4,2,character:+1 screenplay:+1 plot:-1 </endperson4464>,</endperson4464>
122,174:484,4,5,isnt:-1 </endperson4465>,</endperson4465>
122,513:484,4,4,movie:+1 acting:+1 character:-1 moments:-1 </endperson4466>,</endperson4466>
198,826:368,3,5,character:+1 </endperson4467>,character:+1 </endperson4467>
143,123:657,4,5,movie:+1 </endperson4468>,movie:+1 </endperson4468>
143,318:657,4,4,movie:+1 character:-1 movie:-1 </endperson4469>,</endperson4469>
143,398:657,4,3,actors:+1 films:+1 comedy:+1 snothing:+1 </endperson4470>,</endperson4470>
143,504:657,4,4,scenes:+1 watch:-1 </endperson4471>,</endperson4471>
421,261:479,4,5,character:+1 </endperson4472>,character:+1 </endperson4472>
421,433:479,4,5,performance:+1 movie:+1 audiences:+1 </endperson4473>,</endperson4473>
424,268:461,3,5,movies:+1 actor:+1 arent:+1 movie:+1 plot:+1 specialeffects:+1 acting:+1 reviews:-1 </endperson4474>,movies:+1 actor:+1 arent:+1 movie:+1 plot:+1 specialeffects:+1 acting:+1 reviews:-1 </endperson4474>
