@RELATION @user-item

@ATTRIBUTE user STRING 
@ATTRIBUTE item STRING 
@ATTRIBUTE rating NUMERIC
@ATTRIBUTE sentiment STRING
@ATTRIBUTE help_user STRING
@ATTRIBUTE value STRING
@ATTRIBUTE help_sentiment STRING
@ATTRIBUTE help_tfIdf STRING
@ATTRIBUTE help_sim STRING

@DATA
7,67,4,storyline:+1 bonus:-1 </endperson205>,2;;;;5;;;;24;;;;26;;;;42;;;;51;;;;55</endperson205>,4;;;;4;;;;5;;;;4;;;;5;;;;5;;;;4</endperson205>,movie:+1 movie:-1 ;;;;actors:+1 moments:+1 scenes:+1 actors:-1 character:-1 ;;;;actors:+1 films:+1 performance:+1 director:+1 comedy:+1 screens:-1 comedy:-1 ;;;;films:+1 actors:+1 movie:+1 isnt:+1 fiance:-1 performance:-1 watch:-1 ;;;;reviews:-1 ;;;;films:-1 character:-1 movie:-1 ;;;; </endperson205>,movie:0.1514051781896367 movie:0.1514051781896367 ;;;;actors:0.045346765729004576 moments:0.057405417751978674 scenes:0.013052459141449977 actors:0.045346765729004576 character:0.01239037812388896 ;;;;actors:0.013965159843054669 films:0.036024703745732856 performance:0.007776572931347738 director:0.013706544744635991 comedy:0.01563492732807348 screens:0.0175501996583568 comedy:0.01563492732807348 ;;;;films:0.018265525726022483 actors:0.04248434432911259 movie:0.02691411090324628 isnt:[0.07446423250287693|0.0|0.0] fiance:[0.05800570168980586] performance:0.023657631264431524 watch:0.06007730208052433 ;;;;reviews:0.011942992208781367 ;;;;films:0.10123459538171786 character:0.01930123917079129 movie:0.03977823824279837 ;;;; </endperson205>,0.3793048896332194;;;;0.412478335449898;;;;0.37824215728760247;;;;0.4082482904638629;;;;0.1954764146884238;;;;0.3849001794597504;;;;0.45497269240278815 </endperson205>
7,150,5,characters:+1 storyline:+1 acting:+1 bonus:-1 </endperson206>,24;;;;54</endperson206>,5;;;;4</endperson206>,isnt:+1 character:-1 isnt:-1 ;;;; </endperson206>,isnt:[0.148174174327523|0.0|0.0] character:0.0072649876958418135 isnt:[0.148174174327523|0.0|0.0] ;;;; </endperson206>,0.37824215728760247;;;;0.42441604779894937 </endperson206>
7,56,4,storyline:+1 bonus:-1 </endperson207>,12</endperson207>,4</endperson207>,plot:+1 isnt:-1 acting:-1 </endperson207>,plot:0.025339405800239533 isnt:[0.05547233881398266|0.0|0.0] acting:0.00951875386330134 </endperson207>,0.3628782919775746 </endperson207>
7,31,1,chemistry:+1 films:+1 storyline:+1 watch:-1 camera:-1 </endperson208>,0</endperson208>,4</endperson208>,specialeffects:+1 isnt:-1 </endperson208>,specialeffects:[0.016016018588833638|0.01773807838033584] isnt:[0.2062981051582411|0.0|0.0] </endperson208>,0.38325313770585434 </endperson208>
7,7,4,ending:+1 </endperson209>,0</endperson209>,4</endperson209>,scenes:+1 </endperson209>,scenes:0.02263551631928261 </endperson209>,0.38325313770585434 </endperson209>
7,151,3,wi:+1 star:+1 bonus:-1 </endperson210>,23;;;;51</endperson210>,4;;;;5</endperson210>,ending:+1 wi:+1 isnt:+1 films:-1 ;;;;films:+1 popcorn:+1 comedy:+1 </endperson210>,ending:0.02647447627497509 wi:[0.0] isnt:[0.1587030524928192|0.0|0.0] films:0.016869097050014617 ;;;;films:0.043065610316131375 popcorn:0.06696783330759903 comedy:0.05607216306767837 </endperson210>,0.2721655269759087;;;;0.3849001794597504 </endperson210>
7,19,4, </endperson211>,0;;;;35;;;;43;;;;45</endperson211>,4;;;;4;;;;4;;;;4</endperson211>,moments:-1 isnt:-1 ;;;;tanything:+1 ;;;;comedies:+1 characters:+1 tfeel:+1 character:-1 movie:-1 scenes:-1 ;;;;isnt:+1 </endperson211>,moments:0.017551325001478265 isnt:[0.18692990660658504|0.0|0.0] ;;;;tanything:[0.0|0.016247799859416566] ;;;;comedies:0.04019519420780976 characters:0.0 tfeel:[0.0|0.09491931525916411] character:0.033149397011637556 movie:0.08539766542097928 scenes:0.0349207381511532 ;;;;isnt:[0.011859825670631513|0.0|0.0] </endperson211>,0.38325313770585434;;;;0.3702964929342203;;;;0.2680648623315294;;;;0.3054651717464212 </endperson211>
7,32,4,moments:-1 watch:-1 bonus:-1 </endperson212>,0;;;;53</endperson212>,4;;;;4</endperson212>,isnt:+1 ;;;;character:+1 characterisation:+1 script:+1 score:-1 character:-1 </endperson212>,isnt:[0.16441583862015674|0.0|0.0] ;;;;character:0.0 characterisation:[0.0|0.0|0.0|0.0] script:0.025959280337364044 score:0.017765123187362206 character:0.0 </endperson212>,0.38325313770585434;;;;0.4274378293361558 </endperson212>
7,152,3,disc:-1 </endperson213>,20;;;;23</endperson213>,4;;;;4</endperson213>,specialeffects:+1 plots:+1 plot:-1 ;;;;movie:+1 movie:-1 plot:-1 </endperson213>,specialeffects:[0.012981903282700895|0.014377731686390184] plots:0.027077483571314533 plot:0.033608696608589325 ;;;;movie:0.13530524716044107 movie:0.13530524716044107 plot:0.05426038478453803 </endperson213>,0.43621137050898184;;;;0.2721655269759087 </endperson213>
7,100,4,reviews:+1 comedy:+1 moments:-1 reviews:-1 comedy:-1 sexreferences:-1 </endperson214>,45</endperson214>,4</endperson214>,humour:+1 watch:-1 </endperson214>,humour:[0.0|0.0] watch:0.13908086418738555 </endperson214>,0.3054651717464212 </endperson214>
7,153,4,character:+1 moments:-1 bonus:-1 apartment:-1 </endperson215>,45</endperson215>,4</endperson215>,character:+1 character:-1 </endperson215>,character:0.07061258519990601 character:0.07061258519990601 </endperson215>,0.3054651717464212 </endperson215>
7,3,4,chemistry:+1 storyline:+1 watch:-1 bonus:-1 </endperson216>,0;;;;12</endperson216>,4;;;;4</endperson216>,isnt:+1 scenes:+1 isnt:-1 ;;;;movie:-1 scenes:-1 </endperson216>,isnt:[0.1964252409791151|0.0|0.0] scenes:0.009828317088415427 isnt:[0.1964252409791151|0.0|0.0] ;;;;movie:0.01835999798225174 scenes:0.037538771044460365 </endperson216>,0.38325313770585434;;;;0.3628782919775746 </endperson216>
7,68,3,comedy:+1 bonus:-1 blooperreel:-1 </endperson217>,11;;;;23</endperson217>,4;;;;4</endperson217>,movie:+1 fans:+1 comedy:-1 ;;;;isnt:+1 actors:-1 movie:-1 </endperson217>,movie:0.23903134709283194 fans:0.019896181284488276 comedy:0.028801975438477765 ;;;;isnt:[0.08645255088964336|0.0|0.0] actors:0.06600722792305788 movie:0.08761450135595696 </endperson217>,0.4832744096142553;;;;0.2721655269759087 </endperson217>
7,154,4, </endperson218>,16;;;;20</endperson218>,5;;;;4</endperson218>,reviews:+1 ;;;;actors:+1 filmdirector:+1 </endperson218>,reviews:0.03778267932272777 ;;;;actors:0.0178964448162986 filmdirector:[0.09319294680452614|0.017565027855123372] </endperson218>,0.3219077515540798;;;;0.43621137050898184 </endperson218>
7,10,3,films:-1 disk:-1 disc:-1 </endperson219>,0</endperson219>,4</endperson219>,disc:-1 </endperson219>,disc:0.11288763312178346 </endperson219>,0.38325313770585434 </endperson219>
7,34,3,characters:+1 films:-1 disk:-1 bonus:-1 scenes:-1 </endperson220>,2;;;;8;;;;12;;;;23;;;;42;;;;53</endperson220>,5;;;;4;;;;5;;;;4;;;;5;;;;4</endperson220>,movie:+1 characters:+1 movies:-1 character:-1 movie:-1 ;;;;movies:+1 films:+1 cast:+1 movie:+1 scenes:+1 specialeffects:+1 performances:+1 films:-1 ;;;;films:+1 gadgets:+1 movie:-1 actionsequences:-1 ;;;;plot:-1 ;;;;performance:+1 acting:-1 ;;;;character:-1 strings:-1 brass:-1 pyrotechnics:-1 turns:-1 </endperson220>,movie:0.1260847001763303 characters:0.007542218206074458 movies:0.08396623998176651 character:0.03598761920476263 movie:0.1260847001763303 ;;;;movies:0.04395498378755708 films:0.03161915592112777 cast:0.03205740348313235 movie:0.010353462606041336 scenes:0.010584322031551264 specialeffects:[0.012830114599161368|0.028419245036002305] performances:0.033082213026844054 films:0.03161915592112777 ;;;;films:0.06487519426868661 gadgets:0.07305984646864622 movie:0.04248582091160118 actionsequences:[0.02668467302993483|0.0|0.0] ;;;;plot:0.03351852289347426 ;;;;performance:0.02540235250467055 acting:0.04643691304854961 ;;;;character:0.006852763482216124 strings:0.016202974302438302 brass:0.03896273453811385 pyrotechnics:0.02646111550215481 turns:0.012319252252620759 </endperson220>,0.3793048896332194;;;;0.13608276348795434;;;;0.3628782919775746;;;;0.2721655269759087;;;;0.1954764146884238;;;;0.4274378293361558 </endperson220>
7,22,4,electro:-1 bonus:-1 </endperson221>,0;;;;8</endperson221>,4;;;;4</endperson221>,scenes:-1 ;;;;plot:-1 </endperson221>,scenes:0.05914997297188019 ;;;;plot:0.014003719140522772 </endperson221>,0.38325313770585434;;;;0.13608276348795434 </endperson221>
7,90,4,soundtrack:+1 ending:+1 reviews:+1 character:-1 watch:-1 bonus:-1 </endperson222>,22;;;;28;;;;53</endperson222>,4;;;;5;;;;4</endperson222>,movie:+1 scenes:-1 ;;;;extras:+1 ;;;;character:+1 percussion:+1 movie:-1 brass:-1 </endperson222>,movie:0.07949457711086347 scenes:0.013544521865441759 ;;;;extras:0.04567372855770212 ;;;;character:0.019823298890355154 percussion:0.03932859539085653 movie:0.06128123943555229 brass:0.03756975485578445 </endperson222>,0.3432181480215757;;;;0.26436760646254953;;;;0.4274378293361558 </endperson222>
7,101,5,soundtrack:+1 chickflick:+1 bonus:-1 </endperson223>,26;;;;45</endperson223>,4;;;;4</endperson223>,actresses:+1 cast:+1 genre:+1 screen:+1 viewers:-1 ;;;; </endperson223>,actresses:0.10730468363501777 cast:0.022233626565655678 genre:0.05703750148611373 screen:0.05192311283204704 viewers:0.02489002993563944 ;;;; </endperson223>,0.4082482904638629;;;;0.3054651717464212 </endperson223>
7,87,5,actors:-1 rating:-1 </endperson224>,14;;;;26;;;;34</endperson224>,4;;;;4;;;;4</endperson224>,movie:+1 movie:-1 ;;;;cast:+1 movie:+1 ;;;;isnt:-1 </endperson224>,movie:0.03510328351798097 movie:0.03510328351798097 ;;;;cast:0.03679489739305696 movie:0.10695162351727304 ;;;;isnt:[0.14650089737070932|0.0|0.0] </endperson224>,0.36403461410254523;;;;0.4082482904638629;;;;0.5 </endperson224>
7,49,5, </endperson225>,</endperson225>,</endperson225>,</endperson225>,</endperson225>, </endperson225>
7,69,5,films:-1 watch:-1 </endperson226>,13;;;;53</endperson226>,4;;;;4</endperson226>,movie:+1 specialeffects:+1 scenes:-1 ;;;;fare:+1 character:+1 brass:+1 character:-1 superhero:-1 </endperson226>,movie:0.11582485800328979 specialeffects:[0.047843774852890916|0.052987989720703926] scenes:0.03946916579226281 ;;;;fare:0.0 character:0.024516058372863282 brass:0.023231811924772767 character:0.024516058372863282 superhero:0.16070465841863765 </endperson226>,0.3593415137960406;;;;0.4274378293361558 </endperson226>
7,9,4,sexreferences:-1 </endperson227>,11;;;;42</endperson227>,4;;;;4</endperson227>, ;;;;films:+1 isnt:+1 </endperson227>, ;;;;films:0.033165542513447985 isnt:[0.11093996331048442|0.0|0.0] </endperson227>,0.4832744096142553;;;;0.1954764146884238 </endperson227>
7,29,5,acting:+1 watch:-1 bonus:-1 </endperson228>,2</endperson228>,4</endperson228>,character:+1 movies:-1 cinemas:-1 </endperson228>,character:0.031794004764782044 movies:0.015454522352948405 cinemas:0.02560558889370244 </endperson228>,0.3793048896332194 </endperson228>
7,155,3,character:+1 animation:+1 bonus:-1 </endperson229>,12;;;;26</endperson229>,4;;;;4</endperson229>,films:+1 ;;;;movies:+1 mannerisms:+1 </endperson229>,films:0.023105653156403914 ;;;;movies:0.0421575400558514 mannerisms:0.03325067868403869 </endperson229>,0.3628782919775746;;;;0.4082482904638629 </endperson229>
7,156,5,watch:+1 watch:-1 scenes:-1 </endperson230>,20</endperson230>,4</endperson230>,character:-1 </endperson230>,character:0.0 </endperson230>,0.43621137050898184 </endperson230>
7,92,4,musicvideo:+1 </endperson231>,12;;;;13;;;;34;;;;53</endperson231>,4;;;;4;;;;4;;;;4</endperson231>,scenes:-1 ;;;;character:+1 character:-1 ;;;;performance:+1 ;;;;guitar:+1 tfeel:-1 </endperson231>,scenes:0.019615716661364344 ;;;;character:0.04657821192270499 character:0.04657821192270499 ;;;;performance:0.02176735932385312 ;;;;guitar:0.062433981498181294 tfeel:[0.0|0.025601264267008473] </endperson231>,0.3628782919775746;;;;0.3593415137960406;;;;0.5;;;;0.4274378293361558 </endperson231>
7,73,4,soundtrack:+1 star:+1 </endperson232>,43;;;;53</endperson232>,4;;;;4</endperson232>,sequels:+1 sciencefiction:+1 isnt:+1 specialeffects:+1 character:-1 comics:-1 ;;;;character:+1 strings:-1 </endperson232>,sequels:0.03352863584173591 sciencefiction:[0.029786607793028448|0.029927878292910704] isnt:[0.08211075161555152|0.0|0.0] specialeffects:[0.043463823753617355|0.04813710150088635] character:0.07941991966687849 comics:0.07330511163471279 ;;;;character:0.03594892481021274 strings:0.08499921329720178 </endperson232>,0.2680648623315294;;;;0.4274378293361558 </endperson232>
7,40,4,character:-1 sexreferences:-1 </endperson233>,60</endperson233>,4</endperson233>,films:+1 character:-1 </endperson233>,films:0.07484444593840123 character:0.0 </endperson233>,0.23767251205631634 </endperson233>
7,157,5, </endperson234>,</endperson234>,</endperson234>,</endperson234>,</endperson234>, </endperson234>
7,99,2,star:+1 watch:-1 </endperson235>,6;;;;56</endperson235>,4;;;;4</endperson235>, ;;;;actors:+1 </endperson235>, ;;;;actors:0.014363808500784092 </endperson235>,0.3724156112887622;;;;0.28718798869681916 </endperson235>
7,158,4,mutants:-1 </endperson236>,18</endperson236>,4</endperson236>,arent:+1 isnt:+1 vampire:+1 </endperson236>,arent:[0.0] isnt:[0.09417375278345536|0.0|0.0] vampire:0.031349639509922235 </endperson236>,0.33407694941486965 </endperson236>
7,159,4,soundtrack:+1 star:+1 scenes:-1 </endperson237>,</endperson237>,</endperson237>,</endperson237>,</endperson237>, </endperson237>
7,45,5,acting:+1 </endperson238>,0</endperson238>,4</endperson238>,character:-1 disc:-1 </endperson238>,character:0.0 disc:0.05814045593958882 </endperson238>,0.38325313770585434 </endperson238>
7,160,2, </endperson239>,</endperson239>,</endperson239>,</endperson239>,</endperson239>, </endperson239>
8,115,5,movie:+1 </endperson240>,7;;;;12;;;;19</endperson240>,4;;;;4;;;;5</endperson240>,actors:+1 ;;;;films:+1 movie:+1 humour:+1 specialeffects:+1 films:-1 movie:-1 budget:-1 ;;;; </endperson240>,actors:0.0123658204360381 ;;;;films:0.026747999904341464 movie:0.02627531400459843 humour:[0.0|0.014508327012435821] specialeffects:[0.021707088255429816|0.012020529033106042] films:0.026747999904341464 movie:0.02627531400459843 budget:0.05417717357924485 ;;;; </endperson240>,0.13608276348795434;;;;0.0;;;;0.13935380665282404 </endperson240>
8,109,4,movie:+1 movie:-1 </endperson241>,7</endperson241>,4</endperson241>,comedy:+1 acting:+1 </endperson241>,comedy:0.015231814319111567 acting:0.02769895714069999 </endperson241>,0.13608276348795434 </endperson241>
8,6,5,chemistry:-1 plot:-1 assistant:-1 </endperson242>,7;;;;12</endperson242>,4;;;;4</endperson242>,character:+1 roles:+1 scene:-1 ;;;;stunt:+1 films:-1 </endperson242>,character:0.028361275973563277 roles:0.014944002165840886 scene:0.01296318620799928 ;;;;stunt:0.02611850843156656 films:0.026806291291380877 </endperson242>,0.13608276348795434;;;;0.0 </endperson242>
8,161,1,character:-1 </endperson243>,60</endperson243>,4</endperson243>,scenes:+1 watch:-1 </endperson243>,scenes:0.05874821109947254 watch:0.02748785326760778 </endperson243>,0.21068909344436992 </endperson243>
8,162,4,twists:+1 character:-1 plot:-1 </endperson244>,13</endperson244>,3</endperson244>,movie:+1 </endperson244>,movie:0.12452128551710957 </endperson244>,0.1952150865227138 </endperson244>
8,14,4,movie:+1 </endperson245>,5;;;;9</endperson245>,4;;;;4</endperson245>, ;;;; </endperson245>, ;;;; </endperson245>,0.18429518658364197;;;;0.0 </endperson245>
8,108,2,movies:+1 movie:+1 chickflick:+1 films:-1 movie:-1 scenery:-1 </endperson246>,</endperson246>,</endperson246>,</endperson246>,</endperson246>, </endperson246>
8,107,4,performance:+1 characters:+1 screentime:+1 </endperson247>,53</endperson247>,4</endperson247>,plot:+1 storyline:+1 gag:+1 prom:-1 </endperson247>,plot:0.036644653811083124 storyline:0.013779008732505262 gag:0.024567886284105736 prom:0.0 </endperson247>,0.22529586774161126 </endperson247>
8,103,4,movie:+1 plot:-1 </endperson248>,7;;;;53</endperson248>,4;;;;4</endperson248>,actors:+1 character:+1 acting:+1 gags:-1 ;;;;turns:+1 humour:-1 choruses:-1 </endperson248>,actors:0.014180691858729227 character:0.023248070467212018 acting:0.01443541127793958 gags:0.06286047718534002 ;;;;turns:0.014289036960369848 humour:[0.0|0.0] choruses:0.03429355001139727 </endperson248>,0.13608276348795434;;;;0.22529586774161126 </endperson248>
8,25,5,movie:+1 movie:-1 </endperson249>,21;;;;51</endperson249>,4;;;;5</endperson249>,movie:+1 character:-1 ;;;;comedy:+1 </endperson249>,movie:0.038292185443742154 character:0.018580175047238738 ;;;;comedy:0.11683535967046213 </endperson249>,0.21122525865913033;;;;0.0 </endperson249>
8,113,2,isnt:+1 character:-1 acting:-1 </endperson250>,7;;;;13</endperson250>,4;;;;4</endperson250>,character:+1 star:+1 bond:+1 ;;;; </endperson250>,character:0.0320130595922079 star:0.0 bond:0.02617509372259832 ;;;; </endperson250>,0.13608276348795434;;;;0.1952150865227138 </endperson250>
8,20,3,movies:-1 </endperson251>,43</endperson251>,4</endperson251>,movies:+1 character:+1 movie:+1 scenes:+1 movies:-1 character:-1 movie:-1 scenes:-1 </endperson251>,movies:0.032663717188599915 character:0.00559981924283214 movie:0.12117796639183043 scenes:0.04719236887574869 movies:0.032663717188599915 character:0.00559981924283214 movie:0.12117796639183043 scenes:0.04719236887574869 </endperson251>,0.12520766527464522 </endperson251>
8,22,5,plot:-1 </endperson252>,12</endperson252>,4</endperson252>,movies:+1 scenes:+1 films:-1 comics:-1 </endperson252>,movies:0.02132270866404122 scenes:0.02310520401490214 films:0.015338557583542047 comics:0.02361857171776026 </endperson252>,0.0 </endperson252>
8,163,2,movie:+1 movie:-1 tlook:-1 </endperson253>,43</endperson253>,4</endperson253>,movie:+1 movie:-1 reviews:-1 </endperson253>,movie:0.21493352622596115 movie:0.21493352622596115 reviews:0.03451587828904439 </endperson253>,0.12520766527464522 </endperson253>
8,37,4,moments:-1 movie:-1 comedy:-1 </endperson254>,2</endperson254>,4</endperson254>,movie:-1 </endperson254>,movie:0.130481967930624 </endperson254>,0.271624421034558 </endperson254>
8,129,4,movie:+1 scenes:-1 </endperson255>,19</endperson255>,4</endperson255>, </endperson255>, </endperson255>,0.13935380665282404 </endperson255>
8,23,3,movie:+1 </endperson256>,12</endperson256>,4</endperson256>,movies:+1 movies:-1 films:-1 </endperson256>,movies:0.06225013251841656 movies:0.06225013251841656 films:0.05373579448620899 </endperson256>,0.0 </endperson256>
8,128,5,movies:+1 cast:+1 plot:+1 character:-1 movie:-1 </endperson257>,12;;;;13;;;;53</endperson257>,4;;;;4;;;;4</endperson257>,films:-1 surprises:-1 ;;;;character:-1 ;;;; </endperson257>,films:0.01685412775080453 surprises:0.048158513746572235 ;;;;character:0.0 ;;;; </endperson257>,0.0;;;;0.1952150865227138;;;;0.22529586774161126 </endperson257>
8,110,5,films:-1 moments:-1 </endperson258>,12</endperson258>,4</endperson258>,films:+1 studios:+1 villains:+1 thalf:+1 films:-1 </endperson258>,films:0.03788033669755588 studios:0.023111892392304084 villains:0.042985683133076436 thalf:[0.0|0.0] films:0.03788033669755588 </endperson258>,0.0 </endperson258>
8,13,4,films:+1 movie:+1 moments:-1 plot:-1 </endperson259>,7</endperson259>,4</endperson259>,moments:+1 chemistry:-1 moments:-1 </endperson259>,moments:0.05851118846206537 chemistry:0.016054263892141683 moments:0.05851118846206537 </endperson259>,0.13608276348795434 </endperson259>
8,117,5,movie:+1 plot:+1 actionscenes:+1 watch:-1 </endperson260>,7</endperson260>,4</endperson260>,acting:+1 </endperson260>,acting:0.01322357407644334 </endperson260>,0.13608276348795434 </endperson260>
8,116,3,comedy:+1 movie:-1 director:-1 scenes:-1 </endperson261>,7</endperson261>,4</endperson261>,storyline:+1 moments:-1 </endperson261>,storyline:0.036465420828431 moments:0.03397767313492453 </endperson261>,0.13608276348795434 </endperson261>
8,112,2,movie:+1 director:+1 tfeel:+1 </endperson262>,7;;;;53</endperson262>,4;;;;4</endperson262>,chemistry:+1 watch:+1 storyline:+1 ;;;;movie:+1 director:+1 </endperson262>,chemistry:0.01798217934342882 watch:0.04183384037380427 storyline:0.0351680628508225 ;;;;movie:0.01554136600062744 director:0.02708773364467177 </endperson262>,0.13608276348795434;;;;0.22529586774161126 </endperson262>
