@RELATION user-movie

@ATTRIBUTE user STRING
@ATTRIBUTE item STRING 
@ATTRIBUTE rating NUMERIC 
@ATTRIBUTE item_rating STRING
@ATTRIBUTE sentiment STRING

@DATA
139,394:1131,4,5,movie:+1 specialeffects:+1 </endperson3913>
924,475:170,3,3, </endperson3914>
514,413:917,5,5,films:+1 moments:+1 director:+1 plot:-1 </endperson3915>
396,81:748,4,5,films:+1 soundtrack:+1 scene:+1 </endperson3916>
396,171:748,3,2, </endperson3917>
396,242:748,4,3, </endperson3918>
184,376:324,4,5,films:+1 character:-1 </endperson3919>
833,408:1925,4,4,actor:+1 performance:+1 performances:+1 </endperson3920>
185,536:2497,4,2,films:+1 isnt:+1 credits:-1 </endperson3921>
811,478:206,2,4, </endperson3922>
811,623:206,2,4, </endperson3923>
185,354:279,3,5,character:+1 films:-1 scenes:-1 </endperson3924>
185,356:279,5,5,ending:+1 character:-1 plot:-1 </endperson3925>
126,7:888,4,4,moments:-1 sexreferences:-1 </endperson3926>
126,8:888,4,4,movie:+1 movie:-1 </endperson3927>
126,232:888,4,3,performance:+1 isnt:+1 actors:-1 watch:-1 </endperson3928>
126,540:888,4,3, </endperson3929>
126,584:888,4,3,movie:+1 </endperson3930>
126,586:888,4,4,arent:+1 moments:+1 character:-1 plot:-1 </endperson3931>
0,242:316,4,4, </endperson3932>
3,56:675,3,5, </endperson3933>
8,7:791,4,3,character:+1 </endperson3934>
8,79:791,4,3,isnt:+1 performances:+1 comedy:-1 </endperson3935>
8,628:791,4,5, </endperson3936>
6,128:774,4,2,isnt:+1 </endperson3937>
6,140:774,4,2, </endperson3938>
6,242:774,4,4,moments:+1 plot:-1 </endperson3939>
6,643:774,4,3, </endperson3940>
79,7:468,4,4,character:+1 performance:+1 specialeffects:+1 scenes:-1 </endperson3941>
79,9:468,4,3, </endperson3942>
79,75:468,4,3, </endperson3943>
79,234:468,4,1,actionsequences:+1 </endperson3944>
79,418:468,4,3,comedy:+1 </endperson3945>
79,575:468,4,4,specialeffects:+1 </endperson3946>
79,585:468,5,4,flutes:+1 actionsequences:+1 cast:-1 budget:-1 </endperson3947>
79,588:468,5,2,script:-1 </endperson3948>
615,554:1233,3,3, </endperson3949>
384,369:2395,4,4,isnt:+1 </endperson3950>
140,144:632,3,5,character:+1 </endperson3951>
70,358:867,4,3,isnt:+1 roles:+1 scenes:+1 acting:+1 isnt:-1 actionmovie:-1 </endperson3952>
126,381:1172,4,4, </endperson3953>
126,488:1172,4,4,character:+1 moments:+1 comedy:+1 acting:+1 moments:-1 watch:-1 humour:-1 </endperson3954>
2,235:451,4,4,films:+1 performance:+1 movie:+1 </endperson3955>
478,335:2448,4,4,graphics:+1 </endperson3956>
478,912:2448,3,4, </endperson3957>
474,219:2602,4,3,cast:+1 </endperson3958>
278,253:380,4,5,character:+1 </endperson3959>
259,197:1370,4,4,mannerisms:+1 acting:+1 scenes:-1 </endperson3960>
259,202:1370,4,4,performance:+1 script:+1 films:-1 </endperson3961>
259,267:1370,4,4,humour:+1 </endperson3962>
9,2:435,4,2, </endperson3963>
9,74:435,4,2, </endperson3964>
7,128:1026,4,3,movie:+1 character:-1 movie:-1 isnt:-1 </endperson3965>
7,527:1026,4,4, </endperson3966>
857,304:1021,4,4, </endperson3967>
396,0:207,4,4,actress:-1 </endperson3968>
396,7:207,4,4,character:-1 sexreferences:-1 </endperson3969>
396,242:207,4,3,snothing:+1 </endperson3970>
396,637:207,4,4,films:+1 character:-1 </endperson3971>
0,7:90,4,4,scenes:+1 stunts:+1 moments:-1 sexreferences:-1 </endperson3972>
0,382:90,4,4,actor:+1 ending:+1 watch:-1 storyline:-1 </endperson3973>
0,388:90,4,4, </endperson3974>
0,395:90,4,3,comedy:-1 </endperson3975>
0,509:90,3,5,moments:+1 </endperson3976>
0,539:90,4,4,isnt:+1 films:-1 </endperson3977>
0,577:90,3,1,films:-1 </endperson3978>
0,592:90,4,4, </endperson3979>
0,901:90,4,2, </endperson3980>
608,71:175,4,5,movie:+1 actor:-1 character:-1 movie:-1 watch:-1 </endperson3981>
157,7:723,4,5,viewers:+1 </endperson3982>
157,103:723,4,3,films:+1 producer:+1 </endperson3983>
157,396:723,4,5,character:+1 </endperson3984>
595,8:923,4,3,comedy:-1 </endperson3985>
595,228:923,4,4,hit:+1 star:+1 acting:+1 </endperson3986>
746,454:1487,4,3,films:+1 ending:+1 moments:-1 storyline:-1 </endperson3987>
358,74:1773,4,3,acting:+1 tanything:-1 </endperson3988>
358,120:1773,4,3,scenes:-1 </endperson3989>
358,138:1773,4,4,guys:-1 </endperson3990>
358,242:1773,4,4,cast:+1 villain:+1 acting:+1 plot:-1 </endperson3991>
358,377:1773,3,2, </endperson3992>
237,384:862,4,4,movie:-1 </endperson3993>
384,79:1726,4,3,movie:+1 films:-1 </endperson3994>
237,585:2624,5,3,character:+1 character:-1 gothic:-1 strings:-1 characterisation:-1 accent:-1 </endperson3995>
79,129:1103,4,3, </endperson3996>
79,231:1103,4,5,soundtrack:+1 films:+1 choc:-1 pace:-1 </endperson3997>
79,242:1103,4,4, </endperson3998>
48,267:1178,4,3,actionscenes:+1 cameras:-1 character:-1 hero:-1 </endperson3999>
48,410:1178,4,4,acting:+1 </endperson4000>
48,564:1178,4,4, </endperson4001>
48,585:1178,4,3,acting:-1 </endperson4002>
48,752:1178,4,5, </endperson4003>
806,25:1459,4,2, </endperson4004>
806,272:1459,3,4,performances:+1 acting:+1 </endperson4005>
806,278:1459,4,1,fans:-1 </endperson4006>
806,311:1459,4,5,films:+1 </endperson4007>
806,322:1459,4,3,actors:+1 </endperson4008>
806,439:1459,4,5,cast:+1 plot:+1 </endperson4009>
806,456:1459,4,4,character:+1 combat:+1 </endperson4010>
806,465:1459,4,3,tombraider:-1 </endperson4011>
806,473:1459,4,5,plot:+1 performances:+1 acting:+1 budget:-1 </endperson4012>
806,739:1459,3,4, </endperson4013>
806,746:1459,4,3,movie:+1 acting:-1 </endperson4014>
806,772:1459,4,2,scene:+1 </endperson4015>
806,847:1459,4,3, </endperson4016>
806,935:1459,4,2,actionsequences:+1 </endperson4017>
806,942:1459,4,3,films:-1 </endperson4018>
7,79:910,4,3,actress:+1 performances:+1 movie:-1 </endperson4019>
7,87:910,4,5,acting:+1 actress:-1 </endperson4020>
7,128:910,4,4, </endperson4021>
7,585:910,4,3,films:+1 fare:+1 scenes:+1 performances:+1 movie:-1 humour:-1 vocals:-1 </endperson4022>
504,583:157,4,5,acting:+1 isnt:-1 </endperson4023>
124,559:48,4,5, </endperson4024>
620,322:1485,4,5,character:-1 </endperson4025>
620,448:1485,4,5, </endperson4026>
620,901:1485,4,3,isnt:+1 isnt:-1 </endperson4027>
547,637:1911,4,5,plot:+1 character:-1 </endperson4028>
588,5:455,4,5,actors:+1 moments:+1 scenes:+1 actors:-1 character:-1 </endperson4029>
588,128:455,4,5,beau:-1 </endperson4030>
588,487:455,4,4,character:+1 video:+1 </endperson4031>
588,488:455,4,5,films:-1 character:-1 movie:-1 </endperson4032>
588,586:455,3,5, </endperson4033>
384,157:1581,4,5,moving:-1 </endperson4034>
384,832:1581,4,5, </endperson4035>
650,262:2604,4,5,scenes:+1 </endperson4036>
650,939:2604,3,5, </endperson4037>
475,262:646,4,4,plot:-1 turns:-1 </endperson4038>
622,465:696,4,4,actionsequences:+1 movie:-1 familyman:-1 </endperson4039>
303,1:388,4,5,cast:-1 </endperson4040>
303,539:388,4,5,scenes:+1 screen:+1 </endperson4041>
303,837:388,4,5, </endperson4042>
180,773:1231,4,2,performances:+1 character:-1 </endperson4043>
128,140:546,4,3,scene:+1 genres:-1 </endperson4044>
643,94:1925,3,4,acting:+1 </endperson4045>
865,762:1403,4,4,character:-1 </endperson4046>
595,8:1042,4,2,performance:+1 tanything:+1 performances:+1 tanything:-1 </endperson4047>
473,548:2603,4,4,moments:-1 </endperson4048>
473,625:2603,3,5,performances:+1 films:-1 </endperson4049>
388,0:134,4,5,character:+1 character:-1 </endperson4050>
488,128:512,4,2,movie:-1 </endperson4051>
488,583:512,4,4,isnt:-1 </endperson4052>
488,661:512,3,5,wasnt:+1 character:-1 </endperson4053>
488,901:512,4,2, </endperson4054>
620,301:857,4,5,scenes:+1 </endperson4055>
323,304:1643,4,3,character:+1 synopsis:-1 </endperson4056>
323,324:1643,4,5,movie:+1 </endperson4057>
1,231:325,4,3,wi:+1 villain:+1 films:-1 acting:-1 </endperson4058>
631,585:2997,4,1,films:+1 budget:+1 isnt:-1 </endperson4059>
631,690:2997,4,3,cringe:+1 character:-1 </endperson4060>
631,901:2997,4,2,movie:+1 scenes:+1 movie:-1 scenes:-1 </endperson4061>
81,382:1913,4,3,movie:+1 tfeel:+1 genre:+1 </endperson4062>
262,1:364,4,4,screen:+1 </endperson4063>
262,274:364,4,5,moments:-1 </endperson4064>
962,516:1966,3,4,actors:+1 </endperson4065>
447,3:672,4,5,viewers:-1 </endperson4066>
447,620:672,3,5, </endperson4067>
281,291:1801,4,5, </endperson4068>
585,241:7,4,1,character:-1 </endperson4069>
473,281:2757,4,4, </endperson4070>
473,291:2757,4,5,directing:+1 movie:-1 </endperson4071>
473,812:2757,3,4,scenes:-1 </endperson4072>
473,823:2757,2,5,character:-1 scene:-1 </endperson4073>
473,865:2757,3,4, </endperson4074>
473,901:2757,4,4,actors:+1 isnt:+1 </endperson4075>
473,939:2757,4,5,specialeffects:+1 </endperson4076>
473,944:2757,2,4,films:+1 </endperson4077>
473,979:2757,3,5,performance:+1 scenes:-1 </endperson4078>
597,20:194,4,4,films:+1 leatherjacket:+1 character:-1 </endperson4079>
144,242:2204,4,4, </endperson4080>
144,286:2204,4,3,wi:+1 isnt:+1 </endperson4081>
144,384:2204,4,3,character:+1 budget:+1 acting:+1 character:-1 movie:-1 </endperson4082>
0,171:266,3,2,ending:-1 </endperson4083>
0,180:266,4,3,chemistry:+1 films:+1 </endperson4084>
0,185:266,4,3,films:+1 scenes:+1 films:-1 reviews:-1 watch:-1 scenes:-1 slife:-1 </endperson4085>
557,185:2494,4,3,character:+1 character:-1 comedy:-1 slob:-1 </endperson4086>
242,589:963,5,3,movie:-1 </endperson4087>
242,643:963,4,2,arent:-1 specialeffects:-1 </endperson4088>
3,265:657,4,5,character:-1 </endperson4089>
3,288:657,4,4,movie:-1 </endperson4090>
223,117:1034,4,4,isnt:+1 </endperson4091>
119,79:1843,4,4, </endperson4092>
119,369:1843,5,5,actors:+1 </endperson4093>
157,81:1132,4,4,scenes:+1 actress:-1 </endperson4094>
157,126:1132,4,5,actor:+1 </endperson4095>
157,170:1132,4,4,scenes:+1 scene:-1 </endperson4096>
157,244:1132,4,4,audiences:+1 films:-1 character:-1 </endperson4097>
157,385:1132,3,3, </endperson4098>
157,581:1132,4,4,character:+1 comedy:+1 screen:+1 </endperson4099>
396,382:960,5,4,films:-1 </endperson4100>
218,263:736,4,3,chemistry:+1 </endperson4101>
218,369:736,4,4, </endperson4102>
218,539:736,4,5,watch:-1 </endperson4103>
218,882:736,3,4, </endperson4104>
2,8:469,4,3,movies:+1 cast:+1 movie:+1 isnt:+1 films:-1 isnt:-1 </endperson4105>
2,396:469,4,1,character:-1 </endperson4106>
2,644:469,4,2,character:-1 </endperson4107>
661,610:930,4,4, </endperson4108>
79,224:1855,3,5, </endperson4109>
79,363:1855,4,5, </endperson4110>
7,140:1136,3,4, </endperson4111>
7,224:1136,4,3,familyfilm:+1 viewers:+1 </endperson4112>
7,503:1136,4,4,acting:+1 </endperson4113>
321,57:745,4,1, </endperson4114>
173,2:473,4,3,movie:-1 </endperson4115>
173,384:473,4,3,star:+1 movie:-1 isnt:-1 </endperson4116>
324,318:354,4,5,character:-1 </endperson4117>
324,422:354,4,5, </endperson4118>
447,278:423,4,1,plot:+1 </endperson4119>
447,313:423,4,5, </endperson4120>
447,471:423,3,2,fare:+1 </endperson4121>
593,201:2555,4,4, </endperson4122>
239,81:815,4,3,actress:+1 animation:+1 </endperson4123>
384,124:951,4,4, </endperson4124>
291,266:2757,3,3, </endperson4125>
79,7:854,4,3,character:+1 performance:+1 explosions:+1 acting:+1 </endperson4126>
79,81:854,4,2,movie:+1 scenes:+1 </endperson4127>
79,120:854,4,5, </endperson4128>
79,224:854,3,3, </endperson4129>
79,225:854,4,3,movie:+1 </endperson4130>
79,361:854,5,4, </endperson4131>
79,627:854,4,4,budget:-1 </endperson4132>
101,170:778,4,3,star:+1 </endperson4133>
101,637:778,3,5,scenes:-1 </endperson4134>
7,242:879,3,4, </endperson4135>
232,7:951,4,3,chemistry:+1 character:+1 </endperson4136>
232,384:951,4,4,character:+1 movie:+1 tfeel:-1 </endperson4137>
232,527:951,3,5,films:+1 character:-1 </endperson4138>
232,586:951,4,5,cast:+1 character:+1 </endperson4139>
0,7:246,4,4,watch:+1 </endperson4140>
157,0:158,4,4,isnt:+1 </endperson4141>
157,128:158,3,2,isnt:+1 movie:-1 comedy:-1 </endperson4142>
157,171:158,3,4, </endperson4143>
157,369:158,4,4,humour:+1 films:-1 </endperson4144>
157,489:158,4,5,scenes:+1 scenes:-1 </endperson4145>
157,592:158,4,5,chemistry:+1 soundtrack:+1 character:+1 moments:+1 tfeel:+1 storyline:+1 </endperson4146>
157,593:158,3,5,scenes:-1 </endperson4147>
487,608:13,4,3,character:+1 moments:+1 plot:+1 character:-1 moments:-1 acting:-1 </endperson4148>
549,732:18,4,4,character:+1 character:-1 </endperson4149>
71,2:466,4,3,movies:-1 actor:-1 movie:-1 </endperson4150>
71,69:466,3,4,watch:-1 </endperson4151>
369,250:1548,4,5,performance:+1 </endperson4152>
369,493:1548,5,4, </endperson4153>
603,216:2597,2,5,explosions:+1 </endperson4154>
7,369:1020,4,3,actors:+1 </endperson4155>
7,585:1020,4,2,actors:+1 movie:+1 character:-1 comicrelief:-1 </endperson4156>
244,508:2023,4,2,films:-1 plot:-1 </endperson4157>
266,352:310,4,5,character:+1 performance:+1 </endperson4158>
7,97:950,3,5, </endperson4159>
7,585:950,4,3,character:-1 strings:-1 </endperson4160>
157,369:2395,4,4,isnt:+1 </endperson4161>
157,384:2395,4,4,movie:+1 movie:-1 </endperson4162>
314,367:692,2,1, </endperson4163>
956,266:1117,5,5,director:+1 beau:-1 </endperson4164>
631,2:555,4,5,movies:+1 comedy:+1 </endperson4165>
615,8:870,4,2,films:+1 movie:+1 plot:-1 </endperson4166>
615,413:870,5,3,films:+1 plot:+1 scenes:+1 soundtrack:-1 </endperson4167>
516,266:1463,4,2, </endperson4168>
516,442:1463,4,4,movie:+1 </endperson4169>
516,465:1463,3,4,actor:+1 character:-1 </endperson4170>
144,384:1783,4,4,movie:+1 movie:-1 credits:-1 </endperson4171>
916,806:2389,4,5,soundtrack:+1 acting:+1 </endperson4172>
109,278:423,4,1,plot:+1 </endperson4173>
109,313:423,4,5, </endperson4174>
109,823:423,4,5,isnt:-1 </endperson4175>
202,603:1563,4,4,tanything:+1 character:-1 nudity:-1 </endperson4176>
202,792:1563,4,3,movie:-1 </endperson4177>
443,777:1429,4,4,tshow:+1 </endperson4178>
142,382:455,5,5,reviews:-1 </endperson4179>
142,387:455,5,5,ending:+1 movie:-1 </endperson4180>
142,401:455,5,4, </endperson4181>
142,487:455,4,4,character:+1 video:+1 </endperson4182>
142,589:455,5,5,movie:+1 character:-1 </endperson4183>
124,0:24,5,4,isnt:+1 horrorfilms:+1 character:-1 isnt:-1 </endperson4184>
124,6:24,4,5,plot:+1 </endperson4185>
124,139:24,4,5,movie:+1 acting:+1 character:-1 plot:-1 </endperson4186>
124,231:24,5,2, </endperson4187>
124,237:24,5,2,director:+1 </endperson4188>
249,48:1628,4,2,comedy:+1 films:-1 </endperson4189>
249,279:1628,4,4,character:+1 artist:+1 performance:-1 </endperson4190>
249,539:1628,4,4,movie:+1 isnt:-1 </endperson4191>
278,29:1489,4,5,cringe:+1 </endperson4192>
278,61:1489,4,3,acting:+1 movie:-1 tlook:-1 </endperson4193>
278,272:1489,4,5,movie:+1 explosions:+1 </endperson4194>
278,288:1489,4,5,character:+1 movie:+1 </endperson4195>
278,447:1489,4,5,character:-1 </endperson4196>
278,465:1489,4,4,specialeffects:+1 moments:-1 movie:-1 </endperson4197>
278,470:1489,4,4,scenes:+1 </endperson4198>
278,521:1489,3,4, </endperson4199>
278,548:1489,4,5,scene:-1 </endperson4200>
278,786:1489,4,5,actors:+1 performance:+1 </endperson4201>
278,825:1489,3,4, </endperson4202>
278,834:1489,4,5,soundtrack:+1 </endperson4203>
278,1030:1489,4,5,star:+1 casting:+1 films:-1 </endperson4204>
8,48:1237,3,4,chemistry:-1 </endperson4205>
447,679:1382,3,3, </endperson4206>
230,231:2046,4,3,plot:+1 </endperson4207>
8,7:849,4,5,actors:+1 </endperson4208>
8,74:849,4,5,movie:+1 studio:-1 cast:-1 character:-1 </endperson4209>
8,79:849,4,4,films:+1 movie:+1 humour:+1 specialeffects:+1 films:-1 movie:-1 budget:-1 </endperson4210>
8,124:849,5,3, </endperson4211>
8,235:849,4,4, </endperson4212>
8,239:849,4,4, </endperson4213>
626,369:886,4,4, </endperson4214>
626,382:886,4,4,movie:+1 screenplay:+1 prince:+1 </endperson4215>
447,471:2946,3,5, </endperson4216>
585,79:1183,4,2,films:+1 </endperson4217>
585,227:33,4,1, </endperson4218>
79,74:1775,4,5,character:+1 movie:+1 star:+1 budget:+1 movie:-1 scenes:-1 </endperson4219>
79,377:1775,4,5,cast:+1 </endperson4220>
207,703:1498,2,4, </endperson4221>
558,615:1398,4,3,comedy:+1 thriller:-1 </endperson4222>
558,690:1398,4,3,sboyfriend:+1 films:-1 sboyfriend:-1 </endperson4223>
412,413:917,5,5,films:+1 moments:+1 director:+1 plot:-1 </endperson4224>
412,514:917,4,4,sperformance:+1 </endperson4225>
412,585:917,4,3,performance:+1 </endperson4226>
412,729:917,4,3, </endperson4227>
0,2:280,4,1,scenes:+1 character:-1 </endperson4228>
0,585:280,4,1,arent:+1 movie:+1 sequences:+1 character:-1 </endperson4229>
910,441:1473,4,5,performance:+1 moments:+1 plot:+1 performances:+1 soundtrack:-1 </endperson4230>
441,460:378,4,4,character:+1 </endperson4231>
3,313:671,4,4,films:+1 </endperson4232>
3,461:671,1,5, </endperson4233>
3,933:671,3,5,character:+1 </endperson4234>
7,136:191,4,5,movie:+1 watch:+1 </endperson4235>
7,402:191,4,4, </endperson4236>
121,139:1908,4,5,viewers:+1 star:+1 movie:+1 acting:+1 </endperson4237>
121,146:1908,5,5,character:-1 </endperson4238>
121,362:1908,4,5,character:+1 characterisation:+1 </endperson4239>
121,558:1908,4,5,character:+1 moments:+1 moments:-1 isnt:-1 </endperson4240>
121,584:1908,4,5,wi:+1 </endperson4241>
317,285:1507,4,4, </endperson4242>
317,326:1507,3,5,revenge:-1 isnt:-1 </endperson4243>
317,809:1507,2,5, </endperson4244>
317,872:1507,2,2, </endperson4245>
465,21:1434,4,5,script:+1 films:-1 </endperson4246>
465,473:1434,4,5,movies:+1 films:+1 scenes:+1 scenes:-1 </endperson4247>
89,128:470,4,3,movie:+1 isnt:+1 performances:+1 </endperson4248>
89,588:470,4,3, </endperson4249>
89,661:470,3,5,hero:+1 </endperson4250>
203,3:656,4,5, </endperson4251>
203,51:656,5,4,moving:+1 </endperson4252>
203,191:656,2,4, </endperson4253>
203,200:656,4,4, </endperson4254>
203,471:656,4,3,movie:+1 movie:-1 performances:-1 </endperson4255>
203,521:656,5,5,actress:+1 movie:+1 movie:-1 </endperson4256>
203,557:656,4,5,directors:-1 </endperson4257>
203,687:656,4,3,scenes:-1 </endperson4258>
74,225:1768,4,4,wi:+1 </endperson4259>
2,144:605,4,3,vampires:+1 actionscenes:+1 acting:-1 </endperson4260>
2,242:605,3,1, </endperson4261>
2,693:605,3,1, </endperson4262>
79,77:1805,3,5, </endperson4263>
79,497:1805,4,4, </endperson4264>
500,139:408,4,4, </endperson4265>
500,384:408,4,5,wi:+1 character:+1 movie:+1 comedy:+1 scenes:+1 script:+1 character:-1 movie:-1 </endperson4266>
7,244:1126,4,3,movies:+1 viewers:+1 scenes:-1 </endperson4267>
7,393:1126,4,3,movie:+1 scenes:+1 </endperson4268>
210,16:1390,3,5,comedy:+1 scenes:+1 </endperson4269>
210,999:1390,3,4, </endperson4270>
620,746:1299,4,5,movies:+1 movie:-1 </endperson4271>
87,7:980,4,2,moments:+1 </endperson4272>
87,575:980,3,3,character:+1 movie:-1 acting:-1 </endperson4273>
516,269:1338,4,5,films:-1 haunting:-1 </endperson4274>
516,294:1338,4,1,reviews:+1 thriller:+1 </endperson4275>
516,313:1338,4,3,watch:+1 movie:-1 </endperson4276>
242,384:2333,4,4,movie:+1 movie:-1 trilogy:-1 </endperson4277>
241,120:438,5,4, </endperson4278>
994,586:876,4,4,animation:+1 acting:+1 </endperson4279>
991,416:1524,3,5,films:-1 </endperson4280>
0,185:277,4,4,films:+1 movie:+1 </endperson4281>
0,242:277,4,4, </endperson4282>
0,516:277,4,5,actors:+1 performance:+1 star:+1 movie:+1 </endperson4283>
0,553:277,4,5,character:-1 </endperson4284>
0,966:277,4,5,movies:+1 actress:+1 movie:+1 humour:+1 movie:-1 humour:-1 </endperson4285>
7,139:861,4,4,actor:+1 </endperson4286>
7,523:861,4,4,character:-1 </endperson4287>
7,1000:861,4,2,movie:+1 actors:-1 isnt:-1 </endperson4288>
949,371:2520,3,5, </endperson4289>
231,79:169,4,4,isnt:-1 </endperson4290>
231,228:169,4,5,moments:-1 </endperson4291>
416,0:278,4,5,films:+1 </endperson4292>
416,220:278,4,3,viewers:-1 isnt:-1 </endperson4293>
416,585:278,4,3,arent:+1 comedy:-1 </endperson4294>
382,244:815,4,5,cast:+1 </endperson4295>
2,0:201,4,4,character:+1 performance:+1 acting:+1 character:-1 beau:-1 performances:-1 </endperson4296>
367,956:1205,3,3,plot:-1 </endperson4297>
120,184:794,4,4,movie:+1 romance:-1 </endperson4298>
281,461:684,4,5,plot:+1 character:-1 </endperson4299>
9,291:1303,4,5,soundtrack:+1 movie:+1 stalker:+1 comedy:+1 performances:+1 moments:-1 </endperson4300>
564,514:477,5,5,humour:+1 character:-1 performances:-1 </endperson4301>
564,729:477,4,4,watch:-1 </endperson4302>
465,278:1237,4,2, </endperson4303>
966,540:386,5,5, </endperson4304>
242,488:2665,5,4, </endperson4305>
1,288:391,4,3,movie:+1 </endperson4306>
1,585:391,4,4, </endperson4307>
1,829:391,4,4,character:+1 </endperson4308>
863,676:675,4,5, </endperson4309>
153,631:1110,4,3,performance:+1 watch:-1 budget:-1 </endperson4310>
3,680:650,3,4, </endperson4311>
714,585:2079,5,3,movie:-1 scene:-1 </endperson4312>
303,277:408,4,4, </endperson4313>
303,436:408,4,4, </endperson4314>
303,1015:408,3,5,movie:+1 </endperson4315>
486,157:72,4,5,actors:+1 isnt:-1 credits:-1 </endperson4316>
486,242:72,4,4,plot:+1 actionscenes:+1 </endperson4317>
399,396:1068,4,5,character:+1 character:-1 </endperson4318>
399,644:1068,4,4,character:+1 </endperson4319>
124,144:2189,5,3,character:+1 </endperson4320>
124,237:2189,5,2, </endperson4321>
79,81:235,4,3,movie:+1 movie:-1 </endperson4322>
135,108:837,4,5,films:+1 </endperson4323>
135,134:837,4,5,cast:+1 tfeel:+1 movie:-1 </endperson4324>
135,141:837,4,5,character:+1 scene:-1 </endperson4325>
135,157:837,4,5,viewers:+1 movie:+1 isnt:+1 movie:-1 </endperson4326>
135,362:837,4,5,character:+1 animation:+1 character:-1 </endperson4327>
